productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extEpicAction,extAspect,extCardType,extTraits,extCost,extPower,extHP,extArenaType,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
621531,Cassian Andor - Threading the Eye (Foil),Cassian Andor Threading the Eye Foil,https://tcgplayer-cdn.tcgplayer.com/product/621531_200w.jpg,79,23956,https://cpt.tcgcsv.com/FD-6,2025-03-14T04:10:22.677,1,Rare,546,"Piloting  [2, Vigilance, Heroism] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em> Attached unit gains: ""<strong>On Attack:</strong> Discard a card from the defending player's deck. If that card costs 3 or less, draw a card.""",,Heroism;Vigilance,Unit,Rebel;Pilot,3,3(+1),3(+1),Ground,0.1,0.5,3.99,0.38,,Foil
621532,L3-37 - Get Out Of My Seat (Foil),L3 37 Get Out Of My Seat Foil,https://tcgplayer-cdn.tcgplayer.com/product/621532_200w.jpg,79,23956,https://cpt.tcgcsv.com/GD-6,2025-03-14T04:10:22.677,1,Rare,547,"If this unit would be defeated, you may instead attach her as an upgrade to a friendly Vehicle unit without a Pilot on it. <em>(She's no longer a unit. Defeat all upgrades on her and remove all damage from her.)</em><br> Piloting  [3, Vigilance, Heroism]",,Heroism;Vigilance,Unit,Underworld;Droid;Pilot,3,3(+3),3(+3),Ground,0.05,0.53,5.92,0.47,,Foil
621533,Phantom II - Modified to Dock (Foil),Phantom II Modified to Dock Foil,https://tcgplayer-cdn.tcgplayer.com/product/621533_200w.jpg,79,23956,https://cpt.tcgcsv.com/HD-6,2025-03-14T04:10:22.677,1,Rare,548,"Grit Action [1]: If this card is a unit, attach it as an upgrade to The Ghost. <em>(It's no longer a unit. Defeat all upgrades on it and remove all damage from it.)</em> Attached unit gets +3/+3 and gains Grit.",,Heroism;Vigilance,Unit,Rebel;Vehicle;Transport;Spectre,3,3,3,Space,0.2,0.5,3.99,0.44,,Foil
621534,Red Squadron X-Wing (Foil),Red Squadron X Wing Foil,https://tcgplayer-cdn.tcgplayer.com/product/621534_200w.jpg,79,23956,https://cpt.tcgcsv.com/JD-6,2025-03-14T04:10:22.677,1,Common,549,"<strong>When Played:</strong> You may deal 2 damage to this unit. If you do, draw a card.",,Heroism;Vigilance,Unit,Rebel;Vehicle;Fighter,3,3,3,Space,0.03,0.24,3.99,0.17,,Foil
621535,D'Qar Cargo Frigate (Foil),DQar Cargo Frigate Foil,https://tcgplayer-cdn.tcgplayer.com/product/621535_200w.jpg,79,23956,https://cpt.tcgcsv.com/KD-6,2025-03-14T04:10:22.677,1,Common,550,This unit gets –1/–0 for each damage on it.,,Heroism;Vigilance,Unit,Resistance;Vehicle;Capital Ship,5,6,6,Space,0.05,0.2,5.22,0.15,,Foil
621536,The Ghost - Heart of the Family (Foil),The Ghost Heart of the Family Foil,https://tcgplayer-cdn.tcgplayer.com/product/621536_200w.jpg,79,23956,https://cpt.tcgcsv.com/LD-6,2025-03-14T04:10:22.677,1,Legendary,551,"Each other friendly Spectre unit gains this unit's keywords. While this unit is upgraded, it gains Sentinel.",,Heroism;Vigilance,Unit,Rebel;Vehicle;Transport;Spectre,5,5,5,Space,2.0,3.99,10.0,2.47,,Foil
621537,Gold Leader - Fastest Ship in the Fleet (Foil),Gold Leader Fastest Ship in the Fleet Foil,https://tcgplayer-cdn.tcgplayer.com/product/621537_200w.jpg,79,23956,https://cpt.tcgcsv.com/MD-6,2025-03-14T04:10:22.677,1,Uncommon,552,"Shielded <em>(When you play this unit, give a Shield token to it.)</em> While this unit is defending, the attacker gets –1/–0.",,Heroism;Vigilance,Unit,Rebel;Vehicle;Transport,6,5,5,Space,0.05,0.25,3.99,0.19,,Foil
621538,"You're All Clear, Kid (Foil)",Youre All Clear Kid Foil,https://tcgplayer-cdn.tcgplayer.com/product/621538_200w.jpg,79,23956,https://cpt.tcgcsv.com/ND-6,2025-03-14T04:10:22.677,1,Uncommon,553,"Defeat an enemy space unit with 3 or less remaining HP. If you do and an opponent controls no space units, you may give an Experience token to a unit.",,Heroism;Vigilance,Event,Gambit,2,,,,0.09,0.24,6.09,0.18,,Foil
621539,Hondo Ohnaka - Superfluous Swindler (Foil),Hondo Ohnaka Superfluous Swindler Foil,https://tcgplayer-cdn.tcgplayer.com/product/621539_200w.jpg,79,23956,https://cpt.tcgcsv.com/PD-6,2025-03-14T04:10:22.677,1,Legendary,554,Shielded <strong>On Attack:</strong> You may take control of a non-Pilot upgrade on a unit and attach it to a different eligible unit.,,Vigilance,Unit,Underworld,4,3,3,Ground,0.2,1.09,49.94,0.82,,Foil
621540,Astromech Pilot (Foil),Astromech Pilot Foil,https://tcgplayer-cdn.tcgplayer.com/product/621540_200w.jpg,79,23956,https://cpt.tcgcsv.com/QD-6,2025-03-14T04:10:22.677,1,Uncommon,555,"<br> Piloting  [2, Vigilance] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em> <strong>When played as an upgrade:</strong> You may heal 2 damage from a unit.",,Vigilance,Unit,Droid;Pilot,1,1(+1),1(+1),Ground,0.04,0.2,3.99,0.15,,Foil
621541,Academy Graduate (Foil),Academy Graduate Foil,https://tcgplayer-cdn.tcgplayer.com/product/621541_200w.jpg,79,23956,https://cpt.tcgcsv.com/RD-6,2025-03-14T04:10:22.677,1,Common,556,"Sentinel <em>(Units in this arena can't attack your non-Sentinel units or your base.)</em><br> Piloting  [2, Vigilance] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em> Attached unit gains Sentinel.",,Vigilance,Unit,Imperial;Pilot,2,1(+1),1(+1),Ground,0.1,0.2,3.99,0.17,,Foil
621542,Corporate Defense Shuttle (Foil),Corporate Defense Shuttle Foil,https://tcgplayer-cdn.tcgplayer.com/product/621542_200w.jpg,79,23956,https://cpt.tcgcsv.com/SD-6,2025-03-14T04:10:22.677,1,Rare,557,This unit can't attack.,,Vigilance,Unit,Separatist;Vehicle;Transport,2,3,3,Space,0.05,0.35,3.99,0.25,,Foil
621543,Desperate Commando (Foil),Desperate Commando Foil,https://tcgplayer-cdn.tcgplayer.com/product/621543_200w.jpg,79,23956,https://cpt.tcgcsv.com/TD-6,2025-03-14T04:10:22.677,1,Common,558,<strong>When Defeated:</strong> You may give a unit –1/–1 for this phase.,,Vigilance,Unit,Resistance;Trooper,2,2,2,Ground,0.05,0.29,3.99,0.29,,Foil
621544,Royal Security Fighter (Foil),Royal Security Fighter Foil,https://tcgplayer-cdn.tcgplayer.com/product/621544_200w.jpg,79,23956,https://cpt.tcgcsv.com/VD-6,2025-03-14T04:10:22.677,1,Common,559,Grit <em>(This unit gets +1/+0 for each damage on it.)</em>,,Vigilance,Unit,Naboo;Vehicle;Fighter,2,2,2,Space,0.04,0.2,3.99,0.16,,Foil
621545,Silver Angel - Trace's Hope (Foil),Silver Angel Traces Hope Foil,https://tcgplayer-cdn.tcgplayer.com/product/621545_200w.jpg,79,23956,https://cpt.tcgcsv.com/WD-6,2025-03-14T04:10:22.677,1,Uncommon,560,When 1 or more damage is healed from this unit: You may deal 1 damage to a space unit.,,Vigilance,Unit,Fringe;Vehicle;Transport,2,2,2,Space,0.05,0.28,3.99,0.27,,Foil
621546,Landing Shuttle (Foil),Landing Shuttle Foil,https://tcgplayer-cdn.tcgplayer.com/product/621546_200w.jpg,79,23956,https://cpt.tcgcsv.com/XD-6,2025-03-14T04:10:22.677,1,Common,561,<strong>When Defeated:</strong> You may draw a card.,,Vigilance,Unit,Imperial;Vehicle;Transport,3,2,2,Space,0.09,0.25,3.99,0.22,,Foil
621547,Omicron Strike Craft (Foil),Omicron Strike Craft Foil,https://tcgplayer-cdn.tcgplayer.com/product/621547_200w.jpg,79,23956,https://cpt.tcgcsv.com/ZD-6,2025-03-14T04:10:22.677,1,Common,562,Sentinel <em>(Units in this arena can't attack your non-Sentinel units or your base.)</em>,,Vigilance,Unit,Republic;Vehicle;Transport,3,2,2,Space,0.05,0.2,5.22,0.13,,Foil
621548,Outer Rim Outlaws (Foil),Outer Rim Outlaws Foil,https://tcgplayer-cdn.tcgplayer.com/product/621548_200w.jpg,79,23956,https://cpt.tcgcsv.com/-D-6,2025-03-14T04:10:22.677,1,Common,563,"Shielded <em>(When you play this unit, give a Shield token to it.)</em>",,Vigilance,Unit,Underworld;Bounty Hunter,3,3,3,Ground,0.05,0.2,3.99,0.15,,Foil
621549,Trace Martez - Trusting Sister (Foil),Trace Martez Trusting Sister Foil,https://tcgplayer-cdn.tcgplayer.com/product/621549_200w.jpg,79,23956,https://cpt.tcgcsv.com/_D-6,2025-03-14T04:10:22.677,1,Uncommon,564,"Piloting  [1, Vigilance] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em> Attached unit gains: ""<strong>On Attack:</strong> You may heal 2 total damage from any number of units.""",,Vigilance,Unit,Fringe;Pilot,3,2(+1),2(+1),Ground,0.1,0.2,6.1,0.14,,Foil
621550,Cloaked StarViper (Foil),Cloaked StarViper Foil,https://tcgplayer-cdn.tcgplayer.com/product/621550_200w.jpg,79,23956,https://cpt.tcgcsv.com/0F-6,2025-03-14T04:10:22.677,1,Common,565,<strong>When Played:</strong> Give 2 Shield tokens to this unit.,,Vigilance,Unit,Underworld;Vehicle;Fighter,4,3,3,Space,0.03,0.2,5.0,0.15,,Foil
621551,Perimeter AT-RT (Foil),Perimeter AT RT Foil,https://tcgplayer-cdn.tcgplayer.com/product/621551_200w.jpg,79,23956,https://cpt.tcgcsv.com/2F-6,2025-03-14T04:10:22.677,1,Common,566,Sentinel <em>(Units in this arena can't attack your non-Sentinel units or your base.)</em>,,Vigilance,Unit,Republic;Vehicle;Walker,4,3,3,Ground,0.05,0.2,3.99,0.18,,Foil
621552,Munificent Frigate (Foil),Munificent Frigate Foil,https://tcgplayer-cdn.tcgplayer.com/product/621552_200w.jpg,79,23956,https://cpt.tcgcsv.com/3F-6,2025-03-14T04:10:22.677,1,Common,567,,,Vigilance,Unit,Separatist;Vehicle;Capital Ship,5,4,4,Space,0.03,0.2,3.99,0.14,,Foil
621553,U-Wing Lander (Foil),U Wing Lander Foil,https://tcgplayer-cdn.tcgplayer.com/product/621553_200w.jpg,79,23956,https://cpt.tcgcsv.com/5F-6,2025-03-14T04:10:22.677,1,Uncommon,568,<strong>When Played:</strong> Give 3 Experience tokens to this unit. <strong>When this unit completes an attack</strong> <em>(and survives)</em>: You may attach an upgrade on this unit to another eligible friendly Vehicle unit.,,Vigilance,Unit,Rebel;Vehicle;Transport,5,2,2,Space,0.09,0.25,3.99,0.17,,Foil
621554,CR90 Relief Runner (Foil),CR90 Relief Runner Foil,https://tcgplayer-cdn.tcgplayer.com/product/621554_200w.jpg,79,23956,https://cpt.tcgcsv.com/6F-6,2025-03-14T04:10:22.677,1,Common,569,"Restore 2 <em>(When this unit attacks, heal 2 damage from your base.)</em> <strong>When Defeated:</strong> Heal up to 3 damage from a unit or base.",,Vigilance,Unit,Rebel;Vehicle;Capital Ship,6,4,4,Space,0.05,0.21,5.55,0.14,,Foil
621555,Wing Guard Security Team (Foil),Wing Guard Security Team Foil,https://tcgplayer-cdn.tcgplayer.com/product/621555_200w.jpg,79,23956,https://cpt.tcgcsv.com/7F-6,2025-03-14T04:10:22.677,1,Uncommon,570,Sentinel <em>(Units in this arena can't attack your non-Sentinel units or your base.)</em> <strong>When Played:</strong> Give a Shield token to each of up to 2 Fringe units.,,Vigilance,Unit,Fringe;Trooper,6,4,4,Ground,0.01,0.24,3.99,0.09,,Foil
621556,Grim Valor (Foil),Grim Valor Foil,https://tcgplayer-cdn.tcgplayer.com/product/621556_200w.jpg,79,23956,https://cpt.tcgcsv.com/8F-6,2025-03-14T04:10:22.677,1,Uncommon,571,"Attached unit gains: ""<strong>When Defeated:</strong> You may exhaust a unit.""",,Vigilance,Upgrade,Innate,1,(+1),0(+1),,0.1,0.25,3.99,0.22,,Foil
621557,Close the Shield Gate (Foil),Close the Shield Gate Foil,https://tcgplayer-cdn.tcgplayer.com/product/621557_200w.jpg,79,23956,https://cpt.tcgcsv.com/9F-6,2025-03-14T04:10:22.677,1,Rare,572,"Choose a base. The next time damage would be dealt to it this phase, prevent that damage.",,Vigilance,Event,Tactic,1,,,,0.1,0.47,3.99,0.36,,Foil
621558,Repair (Foil),Repair Foil,https://tcgplayer-cdn.tcgplayer.com/product/621558_200w.jpg,79,23956,https://cpt.tcgcsv.com/bF-6,2025-03-14T04:10:22.677,1,Common,573,Heal 3 damage from a unit or base.,,Vigilance,Event,Supply,1,,,,0.1,0.2,3.99,0.14,,Foil
621559,Covering the Wing (Foil),Covering the Wing Foil,https://tcgplayer-cdn.tcgplayer.com/product/621559_200w.jpg,79,23956,https://cpt.tcgcsv.com/cF-6,2025-03-14T04:10:22.677,1,Common,574,Create an X-Wing token. You may give a Shield token to another unit.,,Vigilance,Event,Tactic,2,,,,0.03,0.2,3.99,0.14,,Foil
621560,In the Heat of Battle (Foil),In the Heat of Battle Foil,https://tcgplayer-cdn.tcgplayer.com/product/621560_200w.jpg,79,23956,https://cpt.tcgcsv.com/dF-6,2025-03-14T04:10:22.677,1,Rare,575,Each unit gains Sentinel and loses Saboteur for this phase.,,Vigilance,Event,Disaster,2,,,,0.15,0.35,3.99,0.26,,Foil
621561,Direct Hit (Foil),Direct Hit Foil,https://tcgplayer-cdn.tcgplayer.com/product/621561_200w.jpg,79,23956,https://cpt.tcgcsv.com/fF-6,2025-03-14T04:10:22.677,1,Common,576,Defeat a non-leader Vehicle unit.,,Vigilance,Event,Tactic,4,,,,0.05,0.25,3.99,0.15,,Foil
621562,Out the Airlock (Foil),Out the Airlock Foil,https://tcgplayer-cdn.tcgplayer.com/product/621562_200w.jpg,79,23956,https://cpt.tcgcsv.com/gF-6,2025-03-14T04:10:22.677,1,Common,577,Give a unit –5/–5 for this phase.,,Vigilance,Event,Tactic,5,,,,0.05,0.2,3.99,0.15,,Foil
621563,Nebula Ignition (Foil),Nebula Ignition Foil,https://tcgplayer-cdn.tcgplayer.com/product/621563_200w.jpg,79,23956,https://cpt.tcgcsv.com/hF-6,2025-03-14T04:10:22.677,1,Legendary,578,Defeat each unit that isn't upgraded.,,Vigilance,Event,Disaster,9,,,,0.25,1.22,11.0,0.97,,Foil
621564,First Order TIE Fighter (Foil),First Order TIE Fighter Foil,https://tcgplayer-cdn.tcgplayer.com/product/621564_200w.jpg,79,23956,https://cpt.tcgcsv.com/jF-6,2025-03-14T04:10:22.677,1,Common,579,"While you control a token unit, this unit gains Raid 1. <em>(It gets +1/+0 while attacking.)</em>",,Command;Villainy,Unit,First Order;Vehicle;Fighter,1,2,2,Space,0.1,0.24,3.99,0.18,,Foil
621565,Kijimi Patrollers (Foil),Kijimi Patrollers Foil,https://tcgplayer-cdn.tcgplayer.com/product/621565_200w.jpg,79,23956,https://cpt.tcgcsv.com/kF-6,2025-03-14T04:10:22.677,1,Common,580,<strong>When Played:</strong> Create a TIE Fighter token.,,Command;Villainy,Unit,First Order;Vehicle;Fighter,2,1,1,Space,0.1,0.24,3.99,0.17,,Foil
621566,Pantoran Starship Thief (Foil),Pantoran Starship Thief Foil,https://tcgplayer-cdn.tcgplayer.com/product/621566_200w.jpg,79,23956,https://cpt.tcgcsv.com/lF-6,2025-03-14T04:10:22.677,1,Rare,581,"<strong>When Played:</strong> You may pay 3 resources. If you do, attach this unit as an upgrade to a Fighter or Transport unit without a Pilot on it. Take control of that unit.<br>When this upgrade detaches from a unit: That unit's owner takes control of it.",,Command;Villainy,Unit,Underworld;Pilot,2,2,2,Ground,0.2,0.5,3.99,0.44,,Foil
621567,Wingman Victor Two - Mauler Mithel (Foil),Wingman Victor Two Mauler Mithel Foil,https://tcgplayer-cdn.tcgplayer.com/product/621567_200w.jpg,79,23956,https://cpt.tcgcsv.com/mF-6,2025-03-14T04:10:22.677,1,Uncommon,582,"Piloting  [1, Command, Villainy] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em> <strong>When played as an upgrade:</strong> Create a TIE Fighter token.",,Command;Villainy,Unit,Imperial;Pilot,2,3(+1),3(+1),Ground,0.15,0.34,3.99,0.26,,Foil
621568,Victor Leader - Leading from the Front (Foil),Victor Leader Leading from the Front Foil,https://tcgplayer-cdn.tcgplayer.com/product/621568_200w.jpg,79,23956,https://cpt.tcgcsv.com/nF-6,2025-03-14T04:10:22.677,1,Rare,583,Each other friendly space unit gets +1/+1.,,Command;Villainy,Unit,Imperial;Vehicle;Fighter,3,2,2,Space,6.34,8.29,24.99,7.2,,Foil
621569,Wingman Victor Three - Backstabber (Foil),Wingman Victor Three Backstabber Foil,https://tcgplayer-cdn.tcgplayer.com/product/621569_200w.jpg,79,23956,https://cpt.tcgcsv.com/pF-6,2025-03-14T04:10:22.677,1,Uncommon,584,"Piloting  [1, Command, Villainy] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em> <strong>When played as an upgrade:</strong> You may give an Experience token to another unit.",,Command;Villainy,Unit,Imperial;Pilot,3,4(+1),4(+1),Ground,0.15,0.26,3.99,0.26,,Foil
621570,TIE Ambush Squadron (Foil),TIE Ambush Squadron Foil,https://tcgplayer-cdn.tcgplayer.com/product/621570_200w.jpg,79,23956,https://cpt.tcgcsv.com/qF-6,2025-03-14T04:10:22.677,1,Common,585,"Ambush <em>(When you play this unit, it may attack an enemy unit.)</em> <strong>When Played/<strong>When Defeated:</strong></strong> Create a TIE Fighter token.",,Command;Villainy,Unit,Imperial;Vehicle;Fighter,4,2,2,Space,0.1,0.24,3.99,0.15,,Foil
621571,Captain Phasma - On My Command (Foil),Captain Phasma On My Command Foil,https://tcgplayer-cdn.tcgplayer.com/product/621571_200w.jpg,79,23956,https://cpt.tcgcsv.com/rF-6,2025-03-14T04:10:22.677,1,Uncommon,586,<strong>When Played/On Attack:</strong> You may give another First Order unit +2/+2 for this phase.,,Command;Villainy,Unit,First Order;Trooper,5,5,5,Ground,0.09,0.25,3.99,0.16,,Foil
621572,The Invisible Hand - Crawling With Vultures (Foil),The Invisible Hand Crawling With Vultures Foil,https://tcgplayer-cdn.tcgplayer.com/product/621572_200w.jpg,79,23956,https://cpt.tcgcsv.com/sF-6,2025-03-14T04:10:22.677,1,Rare,587,"When Played/<strong>When this unit completes an attack</strong> <em>(and survives)</em>: You may search the top 8 cards of your deck for a Droid unit, reveal it, and draw it. If it costs 2 or less, you may play it for free. <em>(Put the other cards on the bottom of your deck in a random order.)</em>",,Command;Villainy,Unit,Separatist;Vehicle;Capital Ship,6,6,6,Space,0.05,0.82,4.53,0.56,,Foil
621573,Executor - Might of the Empire (Foil),Executor Might of the Empire Foil,https://tcgplayer-cdn.tcgplayer.com/product/621573_200w.jpg,79,23956,https://cpt.tcgcsv.com/tF-6,2025-03-14T04:10:22.677,1,Legendary,588,Overwhelm <strong>When Played/On Attack/<strong>When Defeated:</strong></strong> Create 3 TIE Fighter tokens.,,Command;Villainy,Unit,Imperial;Vehicle;Capital Ship,11,12,12,Space,0.3,1.5,33.44,1.27,,Foil
621574,Apology Accepted (Foil),Apology Accepted Foil,https://tcgplayer-cdn.tcgplayer.com/product/621574_200w.jpg,79,23956,https://cpt.tcgcsv.com/vF-6,2025-03-14T04:10:22.677,1,Uncommon,589,Defeat a friendly unit. You may give 2 Experience tokens to a unit.,,Command;Villainy,Event,Tactic,1,,,,0.09,0.23,3.99,0.16,,Foil
621575,Scramble Fighters (Foil),Scramble Fighters Foil,https://tcgplayer-cdn.tcgplayer.com/product/621575_200w.jpg,79,23956,https://cpt.tcgcsv.com/wF-6,2025-03-14T04:10:22.677,1,Legendary,590,Create 8 TIE Fighter tokens and ready them. They can't attack bases for this phase.,,Command;Villainy,Event,Supply,7,,,,0.99,1.59,10.49,1.13,,Foil
621576,Nien Nunb - Loyal Co-Pilot (Foil),Nien Nunb Loyal Co Pilot Foil,https://tcgplayer-cdn.tcgplayer.com/product/621576_200w.jpg,79,23956,https://cpt.tcgcsv.com/xF-6,2025-03-14T04:10:22.677,1,Rare,591,"This unit gets +1/+0 for each other friendly Pilot unit and upgrade.<br> Piloting  [1, Command, Heroism]  Attached unit gets +1/+0 for each other friendly Pilot unit and upgrade.",,Command;Heroism,Unit,Rebel;Pilot,1,1(+1),1(+1),Ground,0.21,0.5,3.99,0.5,,Foil
621577,Luke Skywalker - You Still With Me? (Foil),Luke Skywalker You Still With Me Foil,https://tcgplayer-cdn.tcgplayer.com/product/621577_200w.jpg,79,23956,https://cpt.tcgcsv.com/zF-6,2025-03-14T04:10:22.677,1,Rare,592,"Piloting  [3, Command, Heroism] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em> If this upgrade would be defeated, you may instead move him to the ground arena as a unit and exhaust him.",,Command;Heroism,Unit,Force;Rebel;Pilot,2,3(+3),3(+3),Ground,4.0,6.95,19.99,5.64,,Foil
621578,Phoenix Squadron A-Wing (Foil),Phoenix Squadron A Wing Foil,https://tcgplayer-cdn.tcgplayer.com/product/621578_200w.jpg,79,23956,https://cpt.tcgcsv.com/BF-6,2025-03-14T04:10:22.677,1,Common,593,,,Command;Heroism,Unit,Rebel;Vehicle;Fighter,2,3,3,Space,0.1,0.23,3.99,0.22,,Foil
621579,Blue Leader - Scarif Air Support (Foil),Blue Leader Scarif Air Support Foil,https://tcgplayer-cdn.tcgplayer.com/product/621579_200w.jpg,79,23956,https://cpt.tcgcsv.com/CF-6,2025-03-14T04:10:22.677,1,Uncommon,594,"Ambush <em>(When you play this unit, it may attack an enemy unit.)</em> <strong>When Played:</strong> You may pay 2 resources. If you do, move this unit to the ground arena and give 2 Experience tokens to it. <em>(It's a ground unit.)</em>",,Command;Heroism,Unit,Rebel;Vehicle;Fighter,3,3,3,Space,0.15,0.37,3.99,0.35,,Foil
621580,"Leia Organa - Pilots, To Your Stations (Foil)",Leia Organa Pilots To Your Stations Foil,https://tcgplayer-cdn.tcgplayer.com/product/621580_200w.jpg,79,23956,https://cpt.tcgcsv.com/DF-6,2025-03-14T04:10:22.677,1,Uncommon,595,"Restore 1 <em>(When this unit attacks, heal 1 damage from your base.)</em> <strong>When Played:</strong> You may attack with a Pilot unit or a unit with a Pilot on it. It gets +1/+0 and gains Restore 1 for this attack.",,Command;Heroism,Unit,Rebel;Official,3,3,3,Ground,0.1,0.22,3.99,0.2,,Foil
621581,Snap Wexley - Resistance Recon Flier (Foil),Snap Wexley Resistance Recon Flier Foil,https://tcgplayer-cdn.tcgplayer.com/product/621581_200w.jpg,79,23956,https://cpt.tcgcsv.com/FF-6,2025-03-14T04:10:22.677,1,Rare,596,"When played as a unit/<strong>On Attack:</strong> The next Resistance card you play this phase costs 1 resource less.<br> Piloting  [2, Command, Heroism] <strong>When played as an upgrade:</strong> Search the top 5 cards of your deck for a Resistance card, reveal it, and draw it.",,Command;Heroism,Unit,Resistance;Pilot,3,2(+2),2(+2),Ground,0.01,0.47,3.99,0.25,,Foil
621582,Veteran Fleet Officer (Foil),Veteran Fleet Officer Foil,https://tcgplayer-cdn.tcgplayer.com/product/621582_200w.jpg,79,23956,https://cpt.tcgcsv.com/GF-6,2025-03-14T04:10:22.677,1,Common,597,<strong>When Played:</strong> Create an X-Wing token.,,Command;Heroism,Unit,Resistance,3,2,2,Ground,0.05,0.2,3.99,0.13,,Foil
621583,Poe Dameron - One Hell of a Pilot (Foil),Poe Dameron One Hell of a Pilot Foil,https://tcgplayer-cdn.tcgplayer.com/product/621583_200w.jpg,79,23956,https://cpt.tcgcsv.com/HF-6,2025-03-14T04:10:22.677,1,Uncommon,598,"<strong>When played as a unit:</strong> Create an X-Wing token. You may attach this unit as an upgrade to a friendly Vehicle unit without a Pilot on it.<br> Piloting  [2, Command, Heroism] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em>",,Command;Heroism,Unit,Resistance;Pilot,4,3(+2),3(+2),Ground,0.09,0.25,3.99,0.21,,Foil
621584,Red Leader - Form Up (Foil),Red Leader Form Up Foil,https://tcgplayer-cdn.tcgplayer.com/product/621584_200w.jpg,79,23956,https://cpt.tcgcsv.com/JF-6,2025-03-14T04:10:22.677,1,Uncommon,599,This unit costs 1 resource less to play for each friendly Pilot unit and upgrade. When a Pilot upgrade attaches to this unit: Create an X-Wing token.,,Command;Heroism,Unit,Rebel;Vehicle;Fighter,4,3,3,Space,0.1,0.25,3.99,0.19,,Foil
621585,Resistance Blue Squadron (Foil),Resistance Blue Squadron Foil,https://tcgplayer-cdn.tcgplayer.com/product/621585_200w.jpg,79,23956,https://cpt.tcgcsv.com/KF-6,2025-03-14T04:10:22.677,1,Common,600,<strong>When Played:</strong> You may deal damage to a unit equal to the number of friendly space units.,,Command;Heroism,Unit,Resistance;Vehicle;Fighter,4,3,3,Space,0.05,0.2,3.99,0.16,,Foil
621586,Chewbacca - Faithful First Mate (Foil),Chewbacca Faithful First Mate Foil,https://tcgplayer-cdn.tcgplayer.com/product/621586_200w.jpg,79,23956,https://cpt.tcgcsv.com/LF-6,2025-03-14T04:10:22.677,1,Special,601,"This unit can't be defeated or returned to hand by enemy card abilities.<br> Piloting  [3, Command, Heroism] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em> Attached unit gains: ""This unit can't be defeated or returned to hand by enemy card abilities.""",,Command;Heroism,Unit,Rebel;Wookiee;Pilot,5,5(+3),5(+3),Ground,0.45,1.25,9.44,0.87,,Foil
621587,Raddus - Holdo's Final Command (Foil),Raddus Holdos Final Command Foil,https://tcgplayer-cdn.tcgplayer.com/product/621587_200w.jpg,79,23956,https://cpt.tcgcsv.com/MF-6,2025-03-14T04:10:22.677,1,Rare,602,"While you control another Resistance card <em>(unit, upgrade, or leader)</em>, this unit gains Sentinel. <strong>When Defeated:</strong> Deal damage equal to this unit's power to an enemy unit.",,Command;Heroism,Unit,Resistance;Vehicle;Capital Ship,7,8,8,Space,0.05,0.46,4.95,0.36,,Foil
621588,The Starhawk - Prototype Battleship (Foil),The Starhawk Prototype Battleship Foil,https://tcgplayer-cdn.tcgplayer.com/product/621588_200w.jpg,79,23956,https://cpt.tcgcsv.com/NF-6,2025-03-14T04:10:22.677,1,Legendary,603,"Ambush While paying costs, you pay half as many resources, rounded up.",,Command;Heroism,Unit,New Republic;Vehicle;Capital Ship,9,6,6,Space,0.23,1.03,41.49,0.74,,Foil
621589,Unity of Purpose (Foil),Unity of Purpose Foil,https://tcgplayer-cdn.tcgplayer.com/product/621589_200w.jpg,79,23956,https://cpt.tcgcsv.com/PF-6,2025-03-14T04:10:22.677,1,Legendary,604,"For each friendly unit with a different name, give each unit you control +1/+1 for this phase.",,Command,Event,Plan,6,,,,3.31,4.39,14.99,4.39,,Foil
621590,Bunker Defender (Foil),Bunker Defender Foil,https://tcgplayer-cdn.tcgplayer.com/product/621590_200w.jpg,79,23956,https://cpt.tcgcsv.com/QF-6,2025-03-14T04:10:22.677,1,Common,605,"While you control a Vehicle unit, this unit gains Sentinel. <em>(Units in this arena can't attack your non-Sentinel units or your base.)</em>",,Command,Unit,Imperial;Trooper,1,2,2,Ground,0.05,0.2,3.99,0.15,,Foil
621591,Clone Pilot (Foil),Clone Pilot Foil,https://tcgplayer-cdn.tcgplayer.com/product/621591_200w.jpg,79,23956,https://cpt.tcgcsv.com/RF-6,2025-03-14T04:10:22.677,1,Common,606,"Piloting  [2, Command] <em>(You may play this as an upgrade on a friendly Vehicle without a Pilot.)</em>",,Command,Unit,Republic;Clone;Pilot,2,2(+2),2(+2),Ground,0.05,0.2,3.99,0.14,,Foil
